"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/SoulCave/Environment/Materials/Water/M_Cave_Water_JM2.M_Cave_Water_JM2","49","0","40","1","0.000000","0","0"
"/Game/SoulCave/EffectsMobile/Sparks/Materials/M_Flare_Master.M_Flare_Master","49","0","14","1","0.000000","0","0"
"/Game/Watermills/Materials/MM_JailDoor01.MM_JailDoor01","49","0","30","1","0.000000","0","0"
"/Game/SoulCave/Environment/Materials/Building/M_LV_SoulDistanceBD002_M2.M_LV_SoulDistanceBD002_M2","49","0","53","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","49","0","14","1","0.000000","0","0"
"/Game/Blueprint/Item/FlashLight/RayOVac_Flashlight_Glass.RayOVac_Flashlight_Glass","49","0","36","1","0.000000","0","0"
"/Game/Blueprint/Item/FlashLight/RayOVac_Flashlight_handle_Mat.RayOVac_Flashlight_handle_Mat","49","0","36","1","0.000000","0","0"
"/Game/SoulCave/Effects/Materials/Water/M_ParticleWater_MASTER.M_ParticleWater_MASTER","49","0","78","1","0.000000","0","0"
"/Game/SoulCave/Environment/Materials/Building/M_Slums_Window2.M_Slums_Window2","49","0","60","2","0.000000","0","0"
"/Game/Blueprint/Actor/InteractionItem/Shrine/default.default","49","0","18","1","0.000000","0","0"
"/Game/Blueprint/Item/Mirror/Metal_Corrogated_Shiny.Metal_Corrogated_Shiny","49","0","18","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Oak.M_Wood_Oak","49","0","30","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","49","0","30","1","0.000000","0","0"
"/Game/Blueprint/Item/ShopTicket/MA_ShopTick.MA_ShopTick","49","0","18","1","0.000000","0","0"
"/Game/Blueprint/Item/Cake/Vegetation_Blur3.Vegetation_Blur3","49","0","18","1","0.000000","0","0"
"/Game/Blueprint/Item/HandMirror/MA_M.MA_M","49","0","18","1","0.000000","0","0"
"/Game/Blueprint/Actor/InteractionItem/LightStone/MA_LightStone.MA_LightStone","49","0","18","1","0.000000","0","0"
"/Game/UltraDynamicSky/Materials/Space/Space_Planet_Glow_Mat.Space_Planet_Glow_Mat","49","0","26","1","0.000000","0","0"
"/Game/UltraDynamicSky/Materials/Space/Space_Planet_Mat.Space_Planet_Mat","49","0","272","8","0.000000","0","34"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","49","0","18","1","0.000000","0","0"
"/Game/Watermills/Materials/MM_Sand.MM_Sand","49","0","30","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","0","103","1","0.000000","0","0"
"/Game/SoulCave/Environment/Materials/Water/M_Water_Translucent.M_Water_Translucent","49","0","38","1","0.000000","0","0"
"/Game/UltraDynamicSky/Materials/Weather/Splash_Droplet_Particle_Translucent.Splash_Droplet_Particle_Translucent","49","0","46","1","0.000000","0","0"
"/Game/UltraDynamicSky/Materials/Material_Instances/Water_Caustics_LightFunction.Water_Caustics_LightFunction","49","0","65","1","0.000000","0","0"
"/Game/UltraDynamicSky/Materials/2D_Cloud_Shadows.2D_Cloud_Shadows","49","0","130","2","0.000000","0","0"
"/Game/UltraDynamicSky/Materials/Weather/Post_Process_Wind_Fog.Post_Process_Wind_Fog","49","0","7","1","0.000000","0","21"
"/Game/UltraDynamicSky/Materials/Weather/Rain_ParticleMat.Rain_ParticleMat","49","0","60","1","0.000000","0","120"
"/Game/UltraDynamicSky/Materials/Global_Volumetric_Fog.Global_Volumetric_Fog","49","0","108","2","0.000000","0","324"
"/Game/UltraDynamicSky/Materials/Weather/Splash_Droplet_Particle.Splash_Droplet_Particle","49","0","50","1","0.000000","0","0"
"/Game/UltraDynamicSky/Materials/Weather/Snow_ParticleMat.Snow_ParticleMat","49","0","60","1","0.000000","0","120"
"/Game/UltraDynamicSky/Materials/Weather/Dust_ParticleMat.Dust_ParticleMat","49","0","28","2","0.000000","0","56"
"/Game/UltraDynamicSky/Materials/Weather/Fog_ParticleMat.Fog_ParticleMat","49","0","54","1","0.000000","0","108"
"/Game/UltraDynamicSky/Materials/VolumetricCloud_LightRay.VolumetricCloud_LightRay","49","0","26","1","0.000000","0","26"
"/Game/MCO_Mocap_Basics/Character/Materials/M_UE4Man_Body.M_UE4Man_Body","49","0","132","2","0.000000","0","0"
"/Game/UltraDynamicSky/Materials/Lens_Flare.Lens_Flare","49","0","14","2","0.000000","0","14"
"/Game/SoulCave/Environment/Materials/Building/M_Cave_Chain.M_Cave_Chain","49","0","60","1","0.000000","0","0"
"/Game/Blueprint/Actor/InteractionItem/Mirror/M_Dissolve.M_Dissolve","49","0","70","1","0.000000","0","0"
"/Game/SoulCave/Environment/Materials/Foliage/M_Cave_LeafPiles.M_Cave_LeafPiles","49","0","106","2","0.000000","0","0"
"/Game/SoulCave/Environment/Materials/Rocks/M_Cave_Ground_MASTER.M_Cave_Ground_MASTER","49","0","30","1","0.000000","0","0"
"/Game/SoulCave/Environment/Materials/Foliage/M_Cave_Grass.M_Cave_Grass","49","0","106","2","0.000000","0","0"
"/Game/SoulCave/Environment/Materials/Building/M_Trashcan.M_Trashcan","49","0","30","1","0.000000","0","0"
"/Game/SoulCave/Environment/Materials/Building/M_Cave_Pillar.M_Cave_Pillar","49","0","30","1","0.000000","0","0"
"/Game/SoulCave/Environment/Materials/Building/M_Cave_Arches.M_Cave_Arches","49","0","30","1","0.000000","0","0"
"/Game/SoulCave/Environment/Materials/Building/M_Cave_Spotlight.M_Cave_Spotlight","49","0","65","1","0.000000","0","0"
"/Game/SoulCave/Environment/Materials/Building/M_Cave_Floor.M_Cave_Floor","49","0","65","1","0.000000","0","0"
"/Game/Scanned3DPeoplePack/RP_Character/00_rp_master/Materials/RP_Rigged_MasterMaterial.RP_Rigged_MasterMaterial","49","0","144","2","0.000000","0","0"
"/Game/SoulCave/Environment/Materials/Rocks/M_Cave_Wood_Beam.M_Cave_Wood_Beam","49","0","30","1","0.000000","0","0"
"/Game/UMG/GameState/Dead/M_Fire_SubUV1.M_Fire_SubUV1","49","0","26","1","0.000000","0","0"
"/Game/UMG/TiLiMaterial.TiLiMaterial","49","0","15","1","0.000000","0","0"
"/Game/3583AnimationsPack/Character/Materials/M_UE4Man_Body.M_UE4Man_Body","49","0","132","2","0.000000","0","0"
"/Game/Scanned3DPeoplePack/RP_Character/00_rp_master/Mannequin/Materials/M_UE4Man_Body.M_UE4Man_Body","49","0","132","2","0.000000","0","0"
"/Game/UltraDynamicSky/Materials/Weather/Heat_Distortion.Heat_Distortion","49","0","7","1","0.000000","0","0"
"/Interchange/gltf/M_Unlit.M_Unlit","49","0","154","6","0.000000","0","0"
"/Game/UltraDynamicSky/Materials/Weather/Screen_Droplets.Screen_Droplets","49","0","7","1","0.000000","0","14"
"/Game/UltraDynamicSky/Materials/Weather/Splash_ParticleMat.Splash_ParticleMat","49","0","64","1","0.000000","0","0"
"/Game/UltraDynamicSky/Materials/Weather/Splash_ParticleMat_Translucent.Splash_ParticleMat_Translucent","49","0","60","1","0.000000","0","0"
"/Game/UltraDynamicSky/Materials/Volumetric_Cloud_Shadows.Volumetric_Cloud_Shadows","49","0","130","2","0.000000","0","130"
"/Game/UltraDynamicSky/Materials/Weather/Lightning_Glow.Lightning_Glow","49","0","26","1","0.000000","0","26"
"/Game/UltraDynamicSky/Materials/Cloud_Fog_PostProcess.Cloud_Fog_PostProcess","49","0","7","1","0.000000","0","21"
"/Game/UltraDynamicSky/Materials/Inside_Clouds_Fog_Particle.Inside_Clouds_Fog_Particle","49","0","206","1","0.000000","0","618"
"/Game/UltraDynamicSky/Materials/Volumetric_Clouds.Volumetric_Clouds","49","0","412","4","0.000000","0","1648"
"/Game/UltraDynamicSky/Materials/Weather/Rainbow_Mat.Rainbow_Mat","49","0","28","2","0.000000","0","28"
"/Game/UltraDynamicSky/Materials/Weather/Lightning_Rainfall_Particle.Lightning_Rainfall_Particle","49","0","26","1","0.000000","0","52"
"/Game/UltraDynamicSky/Materials/Weather/LightningBolt_ParticleMat.LightningBolt_ParticleMat","49","0","20","1","0.000000","0","20"
"/Game/UltraDynamicSky/Materials/Weather/LightningFlare_ParticleMat.LightningFlare_ParticleMat","49","0","26","1","0.000000","0","52"
"/Game/SoulCave/Environment/Materials/Rocks/M_Cave_Rock_MASTER.M_Cave_Rock_MASTER","49","0","30","1","0.000000","0","90"
"/Game/SKnight_modular/Skeleton_Knight_01/materials/M_SKnigh_01_armor.M_SKnigh_01_armor","49","0","95","1","0.000000","0","95"
"/Game/SKnight_modular/Skeleton/materials/M_Skeleton.M_Skeleton","49","0","30","1","0.000000","0","30"
"/Game/SoulCave/Environment/Materials/Rocks/M_Cave_Rock_MASTER_VertexPaint_MOSS.M_Cave_Rock_MASTER_VertexPaint_Moss","49","0","120","2","0.000000","0","840"
"/Game/SoulCave/Environment/Materials/Rocks/M_Cave_Rock_MASTER_VertexPaint_Dirt.M_Cave_Rock_MASTER_VertexPaint_Dirt","49","0","60","2","0.000000","0","60"
"/Game/SoulCave/Environment/Materials/Props/M_Soul_Statue2.M_Soul_Statue2","49","0","30","1","0.000000","0","30"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","0","74","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","0","106","1","0.000000","0","0"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","49","0","304","6","0.000000","0","0"
"/Interchange/gltf/M_Transmission.M_Transmission","49","0","104","2","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","49","0","304","6","0.000000","0","0"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","49","0","304","6","0.000000","0","0"
"/Interchange/gltf/M_Default.M_Default","49","0","304","6","0.000000","0","0"
"/Game/SoulCave/Environment/Materials/Building/M_Slums_Tin.M_Slums_Tin","49","0","30","1","0.000000","0","0"
"/Game/SoulCave/Environment/Materials/Building/M_Slums_Concrete.M_Slums_Concrete","49","0","98","2","0.000000","0","49"
"/Game/SoulCave/Environment/Materials/Building/M_Slums_Metalwork.M_Slums_Metalwork","49","0","30","1","0.000000","0","210"
"/Game/SoulCave/Environment/Materials/Building/M_Slums_2.M_Slums_2","49","0","60","2","0.000000","0","60"
"/Game/UltraDynamicSky/Materials/Ultra_Dynamic_Sky_Mat.Ultra_Dynamic_Sky_Mat","49","0","408","34","0.000000","0","1320"
